source_id,z_spec,Usage
48713,0.05755773,Public
48716,0.3969469,Public
48720,0.662562,Public
48733,0.7125995,Public
48737,0.2715582,Private
48738,0.13838,Private
48743,0.3459039,Private
48747,0.05368614,Public
48750,0.09651393,Private
48756,0.1394301,Private
48758,0.6426901,Public
48766,0.7514084,Public
48770,0.5921352,Private
48773,0.3373263,Public
48776,0.09052377,Public
48777,0.07433889,Private
48781,0.1070775,Public
48784,0.03285506,Private
48785,0.6539502,Public
48786,0.06165741,Public
48787,0.5664095,Public
48791,0.06225554,Public
48795,0.1123253,Private
48803,0.1753945,Private
48807,0.5454481,Private
48812,0.1912138,Private
48817,0.1634587,Public
48821,0.6110944,Public
48825,0.6200359,Public
48838,0.6619374,Private
48845,0.09810758,Public
48847,0.217066,Public
48849,0.3584973,Private
48850,0.1046347,Private
48865,0.6193115,Public
48867,0.07823937,Private
48868,0.3491699,Private
48874,0.2302283,Private
48875,0.03884482,Public
48877,0.5723045,Public
48888,0.07331289,Public
48889,0.08023216,Private
48893,0.1614853,Private
48895,0.1446698,Private
48897,0.02176502,Public
48899,0.09314968,Public
48901,0.4996616,Private
48908,0.0674289,Public
48920,0.6019991,Private
48924,0.1930403,Private
48925,0.03276596,Public
48926,0.626659,Public
48928,0.0403714,Public
48929,0.4113008,Public
48933,0.2455975,Private
48940,0.1048671,Public
48951,0.6106766,Public
48974,0.1907568,Public
48984,0.04434932,Public
48988,0.6015209,Private
48990,0.1024772,Private
48994,0.5664812,Private
49002,0.09037521,Private
49004,0.4908593,Public
49008,0.6407375,Private
49028,0.4326684,Public
49029,0.3337048,Private
49036,0.6596201,Public
49037,0.4599639,Public
49044,0.3360164,Public
49047,0.4189683,Private
49050,0.6341265,Public
49052,0.01055105,Private
49056,0.5199695,Public
49057,0.4552277,Private
49063,0.1727828,Private
49067,0.2219385,Public
49079,0.6754852,Public
49080,0.2667788,Public
49086,0.7675969,Private
49088,0.1417564,Private
49103,0.1329016,Public
49104,0.1482692,Public
49107,0.1015247,Public
49111,0.6579552,Public
49112,0.4839938,Private
49115,0.130923,Public
49116,0.3301258,Public
49138,0.629818,Private
49145,0.1334362,Private
49150,0.4176644,Private
49153,0.2716152,Public
49156,0.09745233,Private
49159,0.3323975,Private
49167,0.1052123,Private
49170,0.1079696,Public
49177,0.07347997,Private
49178,0.09729543,Private
49192,0.5366141,Private
49212,0.6126277,Private
49220,0.08821035,Private
49222,0.621906,Private
49223,0.4481326,Private
49228,0.5061858,Public
49230,0.1134569,Public
49237,0.06065342,Private
49241,0.03650185,Private
49249,0.1392201,Private
49250,0.1325986,Private
49252,0.03471744,Private
49262,0.06609785,Private
49264,0.1512578,Public
49268,0.6996598,Private
49272,0.5207514,Public
49282,0.111453,Private
49289,0.1313384,Private
49294,0.2312567,Public
49297,0.05437669,Public
49298,0.2710328,Public
49306,0.102588,Private
49314,0.1457445,Public
49316,0.5057579,Public
49322,0.5177842,Private
49323,0.686933,Public
49330,0.5070018,Private
49334,0.3261222,Private
49336,0.2970298,Public
49346,0.0538315,Public
49349,0.5442816,Private
49355,0.1781384,Private
49376,0.2979604,Public
49377,0.1176522,Private
49386,0.593493,Private
49390,0.6148303,Public
49393,0.05948574,Private
49395,0.4783474,Public
49396,0.1261971,Public
49402,0.1252421,Private
49407,0.1694126,Public
49410,0.4399094,Public
49416,0.3047332,Public
49420,0.04325924,Private
49422,0.32654,Private
49427,0.619936,Private
49429,0.3165,Public
49431,0.1262292,Private
49434,0.1245822,Private
49437,0.4225913,Public
49438,0.05563467,Public
49451,0.2164799,Private
49454,0.6933687,Public
49455,0.3235445,Private
49456,0.2093749,Private
49464,0.5083665,Public
49476,0.2619943,Private
49477,0.1531288,Private
49481,0.1032569,Public
49485,0.1742884,Private
49490,0.1321449,Public
49492,0.1318027,Private
49500,0.08176615,Public
49508,0.1112706,Public
49510,0.651382,Public
49522,0.300005,Public
49527,0.6174525,Public
49531,0.1876539,Public
49546,0.5262808,Private
49549,0.07658575,Public
49554,0.09838255,Public
49556,0.5889184,Public
49570,0.1657511,Private
49573,0.1481416,Public
49574,0.3015797,Private
49581,0.4511121,Private
49582,0.6249781,Public
49584,0.5248733,Private
49589,0.559914,Public
49592,0.09403911,Private
49593,0.5142745,Public
49597,0.4783872,Private
49600,0.1047257,Private
49606,0.13016,Public
49607,0.03807664,Public
49608,0.06482732,Public
49613,0.5631528,Public
49616,0.09846874,Private
49625,0.1754224,Private
49629,0.09188817,Private
49630,0.6562889,Private
49631,0.2994744,Private
49632,0.1495113,Private
49635,0.6064531,Public
49646,0.345305,Public
49648,0.1331539,Public
49649,0.1230832,Public
49666,0.05573048,Public
49678,0.1628934,Public
49683,0.1412894,Public
49684,0.2142041,Public
49688,0.1454782,Public
49689,0.05571269,Public
49691,0.08837782,Public
49692,0.02722465,Public
49695,0.5210868,Private
49699,0.4659298,Private
49703,0.06621497,Public
49708,0.5841541,Public
49711,0.1356391,Public
49713,0.6395242,Public
49714,0.2443602,Public
49723,0.08658453,Private
49725,0.09300666,Public
49726,0.4760902,Public
49733,0.578735,Private
49737,0.1585879,Private
49744,0.2031182,Public
49746,0.04200997,Public
49752,0.09619574,Private
49756,0.1366815,Public
49757,0.1291039,Private
49766,0.1857578,Private
49768,0.04176417,Public
49769,0.6210097,Private
49777,0.2377252,Public
49786,0.3107693,Public
49810,0.5543806,Public
49811,0.1928725,Private
49812,0.355823,Public
49815,0.03045627,Public
49817,0.4052522,Private
49819,0.1342714,Public
49831,0.1396208,Private
49832,0.4016291,Private
49833,0.1340616,Private
49840,0.4349318,Private
49841,0.3974828,Private
49847,0.5658146,Public
49849,0.06845944,Private
49850,0.6060623,Private
49853,0.460812,Private
49854,0.5400373,Private
49855,0.2189185,Private
49862,0.05999054,Private
49874,0.1166001,Public
49875,0.1312084,Public
49876,0.09818514,Private
49877,0.07903229,Private
49879,0.3193772,Public
49882,0.6916682,Public
49892,0.2936694,Private
49895,0.1270618,Public
49907,0.6084555,Private
49922,0.08943245,Private
49923,0.4757724,Public
49930,0.7481828,Public
49932,0.1497356,Private
49948,0.3934996,Public
49949,0.0490824,Private
49950,0.05809798,Public
49954,0.04032628,Public
49956,0.08369268,Public
49961,0.6397371,Private
49966,0.07865216,Private
49976,0.02314171,Private
49979,0.1197423,Public
49984,0.1684255,Private
49986,0.4474826,Public
49990,0.5091867,Private
49993,0.04772438,Private
49996,0.5414921,Public
49997,0.5423378,Private
49999,0.6357995,Public
50010,0.3035028,Public
50013,0.06811842,Private
50015,0.07162789,Private
50016,0.03922009,Public
50017,0.5320627,Private
50021,0.09091157,Public
50022,0.3292718,Private
50026,0.177429,Private
50029,0.1343125,Public
50042,0.5017473,Private
50044,0.1580198,Private
50057,0.1784775,Private
50061,0.5919425,Public
50062,0.06099194,Public
50064,0.5359099,Private
50069,0.1510691,Private
50070,0.2238352,Private
50071,0.1681473,Private
50072,0.3382609,Private
50075,0.08097931,Public
50081,0.1787621,Public
50085,0.5307568,Private
50089,0.1860763,Public
50094,0.03394329,Public
50098,0.4927853,Private
50100,0.08514091,Private
50106,0.07320491,Private
50108,0.0610037,Public
50110,0.1352688,Private
50113,0.3224493,Public
50115,0.2569498,Public
50117,0.6723389,Private
50119,0.5146735,Private
50124,0.1269418,Private
50126,0.4493034,Private
50131,0.164043,Private
50138,0.1374559,Public
50139,0.1576174,Public
50151,0.5687855,Private
50155,0.09252878,Private
50182,0.187316,Public
50185,0.5587683,Public
50192,0.489429,Public
50200,0.0657467,Public
50210,0.3034159,Private
50222,0.08769175,Public
50225,0.5921398,Public
50227,0.6430319,Private
50231,0.2537294,Private
50235,0.04391135,Public
50241,0.3074124,Public
50248,0.6505355,Public
50251,0.06075294,Public
50254,0.07604831,Public
50255,0.1039992,Public
50258,0.1219502,Public
50272,0.2437584,Public
50278,0.5907233,Public
50281,0.0851484,Private
50288,0.5121756,Public
50290,0.0901553,Public
50298,0.1478671,Private
50300,0.239938,Public
50302,0.1180127,Public
50304,0.1674606,Private
50311,0.1106769,Private
50314,0.2627495,Public
50317,0.3913595,Private
50325,0.5385096,Private
50331,0.04622217,Public
50333,0.3692484,Public
50336,0.516504,Public
50337,0.4590859,Private
50341,0.2954736,Public
50343,0.2000345,Public
50345,0.5153015,Private
50355,0.1586101,Private
50357,0.06294557,Public
50362,0.1936545,Public
50374,0.06359418,Public
50383,0.1251743,Private
50385,0.08374263,Public
50387,0.5092703,Private
50388,0.4667946,Public
50390,0.3393918,Public
50391,0.4597856,Public
50393,0.1348379,Public
50396,0.4669447,Public
50406,0.08557314,Private
50408,0.3067011,Public
50411,0.5242733,Private
50420,0.1215644,Public
50428,0.569988,Private
50430,0.4835612,Public
50435,0.1045153,Private
50438,0.4324528,Public
50445,0.5179977,Private
50448,0.3044402,Private
50457,0.7026994,Private
50460,0.4874547,Private
50468,0.5623311,Public
50477,0.6109424,Private
50478,0.4613747,Public
50481,0.09390678,Private
50489,0.4907254,Public
50492,0.5776665,Public
50493,0.6645303,Private
50494,0.1216761,Public
50500,0.1115891,Private
50508,0.5107075,Public
50511,0.07470684,Private
50513,0.6017513,Private
50516,0.07643314,Private
50517,0.6203215,Public
50519,0.473429,Public
50521,0.3807507,Public
50526,0.5964569,Public
50528,0.5244911,Private
50529,0.03900869,Public
50530,0.5495717,Public
50539,0.1919717,Public
50546,0.3929388,Private
50547,0.368541,Public
50551,0.7220363,Public
50553,0.08395175,Public
50568,0.5159296,Public
50572,0.2192454,Private
50574,0.3952112,Public
50575,0.06868906,Private
50577,0.5809925,Private
50583,0.5456982,Private
50588,0.3469262,Private
50599,0.6009467,Private
50601,0.2830271,Public
50603,0.363432,Public
50604,0.6092727,Private
50606,0.3718717,Private
50612,0.04646016,Private
50613,0.5142969,Public
50617,0.05138997,Public
50621,0.1169347,Public
50624,0.6684267,Public
50626,0.380714,Public
50629,0.1852834,Public
50636,0.6809438,Private
50637,0.6615808,Private
50639,0.1528773,Private
50643,0.2885647,Private
50646,0.2860721,Public
50654,0.2197924,Public
50658,0.6462101,Private
50659,0.1270405,Private
50665,0.5564866,Private
50668,0.4413621,Private
50669,0.3352007,Private
50672,0.08093906,Private
50677,0.06985452,Private
50690,0.1139283,Private
50697,0.2365678,Public
50701,0.07541297,Public
50705,0.4905947,Public
50708,0.08543758,Private
50710,0.2078632,Private
50711,0.06395295,Public
50713,0.06101774,Public
50715,0.3261674,Private
50717,0.6801614,Public
50719,0.4736118,Private
50721,0.3396907,Public
50726,0.5699121,Public
50728,0.6193666,Public
50729,0.3062271,Public
50733,0.5455744,Public
50734,0.03642653,Public
50755,0.4650503,Public
50762,0.2926157,Public
50772,0.1837771,Private
50775,0.2904027,Public
50782,0.06483004,Public
50799,0.4425477,Public
50801,0.09867273,Private
50802,0.630297,Private
50805,0.1396627,Private
50807,0.1727423,Private
50808,0.5540098,Public
50812,0.06381949,Private
50818,0.07921938,Public
50822,0.3049645,Private
50830,0.06039179,Public
50833,0.06387591,Public
50840,0.06753438,Private
50849,0.5583599,Private
50859,0.08924153,Private
50861,0.3654048,Public
50867,0.04197935,Public
50870,0.08576543,Public
50876,0.4786861,Public
50877,0.1507132,Public
50886,0.4956094,Public
50893,0.08562641,Private
50897,0.05146099,Public
50901,0.1651351,Private
50903,0.1067205,Private
50906,0.4852165,Private
50907,0.1891916,Public
50908,0.5470667,Public
50912,0.2001009,Public
50918,0.1492459,Private
50924,0.1711844,Public
50931,0.1882145,Public
50934,0.06249416,Private
50939,0.3487566,Private
50940,0.1704472,Private
50945,0.2192028,Public
50946,0.3860184,Private
50948,0.6539195,Public
50949,0.4865091,Public
50952,0.1121185,Private
50955,0.2016199,Private
50961,0.0284076,Public
50969,0.423651,Public
50971,0.4853981,Public
50975,0.5778859,Private
50979,0.2901964,Private
50986,0.6525368,Public
50990,0.1230491,Public
50993,0.6791501,Private
50998,0.5348787,Private
51001,0.1846623,Public
51003,0.540266,Private
51005,0.2156872,Private
51012,0.3391719,Public
51016,0.3544486,Private
51024,0.5070124,Private
51027,0.40874,Private
51028,0.3840874,Private
51030,0.1868014,Private
51033,0.7565682,Private
51039,0.3403468,Public
51040,0.1723593,Private
51042,0.2535273,Public
51044,0.4737845,Public
51047,0.4113587,Public
51048,0.02031156,Private
51052,0.5495816,Private
51057,0.1924014,Private
51083,0.5390635,Private
51087,0.07445204,Public
51097,0.3792017,Private
51098,0.1906537,Private
51105,0.3139186,Public
51112,0.08112307,Private
51115,0.4953326,Private
51116,0.5887225,Public
51119,0.5243565,Private
51134,0.3585671,Public
51137,0.4948495,Public
51142,0.0643492,Public
51148,0.4302228,Public
51151,0.09810167,Public
51153,0.2896878,Private
51163,0.2623212,Public
51168,0.1020495,Private
51184,0.08009665,Private
51195,0.596031,Public
51196,0.477554,Public
51214,0.3368749,Private
51222,0.5191094,Private
51224,0.1224168,Private
51226,0.06765965,Public
51248,0.07389593,Private
51257,0.09631214,Private
51259,0.1394518,Private
51272,0.1157944,Public
51284,0.6142807,Private
51287,0.5190116,Public
51293,0.5442547,Private
51298,0.255587,Private
51306,0.4355163,Private
51310,0.2213002,Public
51312,0.4818006,Private
51313,0.6537839,Public
51319,0.137375,Public
51322,0.2705371,Private
51324,0.5968771,Private
51330,0.1233308,Public
51331,0.06488593,Private
51334,0.5206447,Public
51337,0.09875485,Private
51356,0.134901,Private
51357,0.5178815,Private
51360,0.1330841,Private
51364,0.03775596,Private
51369,0.4804461,Public
51370,0.5710002,Private
51374,0.4517045,Public
51375,0.5365735,Public
51389,0.6181466,Private
51399,0.05134861,Public
51407,0.08533819,Public
51408,0.05571267,Private
51410,0.09461293,Public
51413,0.5184041,Public
51415,0.06979984,Public
51423,0.5535609,Public
51428,0.1548629,Private
51431,0.08306748,Private
51432,0.461137,Private
51434,0.07740688,Public
51444,0.2207527,Private
51448,0.6657324,Public
51455,0.1045313,Private
51458,0.1992951,Private
51464,0.2333336,Public
51466,0.4056753,Private
51468,0.06756604,Private
51474,0.1212915,Public
51481,0.6329859,Private
51482,0.5433736,Private
51493,0.06810684,Public
51500,0.5094367,Public
51501,0.4844594,Private
51502,0.1283663,Private
51507,0.07652339,Private
51514,0.5120864,Private
51524,0.1129218,Private
51529,0.6915337,Public
51534,0.193282,Public
51539,0.05424671,Public
51542,0.107997,Private
51543,0.2131713,Private
51550,0.1085623,Private
51553,0.1647078,Public
51559,0.5448781,Private
51567,0.4992628,Private
51571,0.1522766,Public
51574,0.1842742,Public
51578,0.283523,Private
51586,0.146092,Private
51588,0.02702422,Private
51603,0.07699386,Public
51612,0.4933437,Private
51616,0.1040964,Public
51618,0.4594083,Public
51626,0.3717183,Private
51628,0.5394512,Public
51630,0.6395178,Private
51631,0.1135469,Public
51632,0.3343756,Public
51638,0.1495316,Public
51644,0.0522368,Private
51645,0.02424237,Public
51649,0.643124,Public
51658,0.1384507,Public
51660,0.2661946,Public
51663,0.2058782,Private
51667,0.1713029,Public
51672,0.2539247,Public
51673,0.08136804,Private
51690,0.1127224,Public
51693,0.1172733,Private
51702,0.5757908,Public
51707,0.04884565,Private
51712,0.4772802,Public
51715,0.6275699,Public
51717,0.5949284,Public
51720,0.7316864,Private
51726,0.1408562,Public
51727,0.542325,Private
51730,0.5025146,Private
51742,0.06986924,Public
51745,0.1309237,Public
51756,0.5077228,Public
51759,0.266048,Private
51761,0.1534254,Private
51772,0.09106309,Private
51782,0.1901349,Public
51786,0.4174769,Private
51796,0.07090969,Public
51798,0.0808885,Public
51801,0.2857567,Public
51805,0.5718389,Public
51813,0.05428062,Private
51818,0.08738234,Private
51827,0.1351113,Public
51829,0.1554427,Public
51831,0.4408052,Private
51843,0.3854318,Private
51857,0.5208191,Public
51860,0.1229609,Public
51869,0.4528796,Private
51875,0.5891863,Private
51877,0.7350389,Private
51880,0.07632064,Public
51883,0.1925182,Private
51884,0.09914164,Public
51885,0.04315033,Private
51886,0.6934124,Public
51897,0.513029,Public
51902,0.5538461,Public
51913,0.1228118,Public
51919,0.04470902,Public
51920,0.5787869,Private
51921,0.5296134,Private
51924,0.349814,Private
51925,0.09665529,Public
51928,0.04123721,Public
51934,0.1711419,Public
51939,0.1145656,Public
51940,0.3228853,Public
51943,0.0958297,Private
51952,0.06493928,Private
51954,0.08836465,Public
51955,0.4731693,Private
51962,0.01182773,Private
51971,0.1474881,Public
51977,0.1893194,Private
51986,0.6138743,Public
51990,0.1338595,Public
51991,0.08222532,Private
51993,0.7066205,Private
51999,0.4212705,Public
52003,0.3021463,Public
52021,0.4034978,Private
52044,0.01802576,Public
52055,0.1662391,Private
52057,0.1616263,Private
52062,0.1546484,Public
52066,0.1574879,Private
52076,0.1138688,Private
52077,0.6683559,Private
52083,0.06554351,Public
52091,0.5573527,Public
52092,0.1189667,Public
52098,0.5628337,Private
52104,0.1694964,Private
52105,0.08299586,Private
52107,0.09992678,Private
52113,0.1167155,Public
52115,0.1118782,Public
52116,0.5209603,Private
52127,0.1135403,Private
52129,0.4834749,Private
52130,0.06652882,Public
52132,0.1203586,Public
52134,0.5016224,Private
52136,0.1819075,Public
52137,0.08961225,Public
52142,0.7102252,Private
52147,0.1405989,Private
52148,0.6349955,Private
52151,0.5167398,Private
52158,0.1349903,Private
52160,0.02097514,Public
52161,0.08380992,Public
52165,0.7531025,Private
52167,0.4284751,Public
52168,0.1764644,Private
52181,0.4045924,Private
52182,0.08932661,Public
52185,0.08379064,Private
52186,0.07893956,Private
52188,0.2603985,Public
52189,0.3458579,Public
52196,0.01366034,Private
52198,0.3236538,Public
52201,0.3245742,Public
52204,0.6354789,Private
52221,0.1375531,Private
52224,0.08445991,Private
52227,0.1574882,Private
52233,0.09230322,Private
52234,0.5846099,Public
52236,0.5838341,Public
52237,0.2592134,Private
52243,0.4998426,Public
52248,0.4877247,Private
52249,0.0738085,Private
52251,0.08434281,Public
52253,0.2856556,Private
52256,0.09640272,Private
52265,0.2361643,Private
52268,0.07860781,Public
52269,0.1955296,Private
52271,0.1940886,Public
52275,0.5008776,Private
52284,0.1242403,Private
52290,0.0778612,Public
52300,0.04404825,Public
52307,0.3871613,Private
52311,0.5030255,Private
52320,0.6007093,Public
52326,0.2794057,Private
52327,0.1998847,Private
52328,0.7052138,Public
52329,0.1584518,Private
52330,0.5119174,Public
52331,0.1824299,Public
52335,0.531725,Private
52342,0.1741453,Public
52344,0.585006,Private
52347,0.1373491,Private
52349,0.5933863,Private
52357,0.3498704,Public
52375,0.08529352,Public
52389,0.4237941,Private
52393,0.1890835,Private
52395,0.6373878,Private
52409,0.3242982,Public
52413,0.122939,Public
52414,0.5002535,Public
52428,0.4316528,Private
52433,0.165805,Public
52442,0.247294,Private
52446,0.09451214,Public
52452,0.3091368,Public
52474,0.2441145,Private
52482,0.09560879,Private
52487,0.09611273,Private
52492,0.3160044,Public
52494,0.5682899,Private
52495,0.1101184,Public
52499,0.06392676,Private
52508,0.5353151,Private
52509,0.1215631,Public
52527,0.2250276,Private
52528,0.3610329,Public
52540,0.07008552,Public
52550,0.3365818,Public
52551,0.2463389,Public
52576,0.3587592,Private
52579,0.3535216,Private
52587,0.4986379,Private
52603,0.05185834,Private
52611,0.3586702,Private
52620,0.1295224,Public
52627,0.06944618,Public
52635,0.7202762,Public
52638,0.4161928,Private
52647,0.1914992,Private
52648,0.09384947,Private
52652,0.5817778,Public
52656,0.07182824,Public
52662,0.1806958,Private
52664,0.4784373,Public
52669,0.4539851,Private
52672,0.2733579,Public
52683,0.05779306,Public
52691,0.6084926,Private
52703,0.2459857,Private
52709,0.4064506,Private
52712,0.1041709,Public
52714,0.7151629,Public
52719,0.1684433,Private
52726,0.4906746,Private
52732,0.4777433,Public
52733,0.06855001,Private
52736,0.09489451,Public
52748,0.1644243,Public
52756,0.05673914,Private
52771,0.054451,Private
52772,0.09457829,Public
52774,0.2769571,Public
52776,0.6052642,Private
52780,0.356242,Private
52781,0.149795,Private
52796,0.2278113,Public
52797,0.1810101,Private
52798,0.232631,Private
52799,0.3881113,Private
52800,0.148984,Public
52802,0.07179256,Private
52805,0.1495961,Private
52813,0.3494641,Private
52815,0.4409959,Private
52832,0.3277027,Private
52833,0.07585688,Public
52853,0.1246338,Public
52870,0.0631957,Private
52874,0.3651867,Public
52879,0.1234744,Public
52882,0.1490625,Private
52887,0.1286567,Public
52890,0.2670736,Private
52893,0.1697589,Public
52921,0.523512,Public
52927,0.01039793,Public
52930,0.1008437,Private
52948,0.1794193,Private
52949,0.2894548,Public
52953,0.358672,Public
52955,0.1563651,Public
52960,0.3383152,Private
52967,0.1799141,Private
52975,0.4074857,Private
52979,0.2350459,Public
52982,0.1180175,Private
52992,0.07074285,Public
52995,0.1078953,Public
52999,0.1914411,Public
53002,0.5250746,Public
53006,0.3207488,Public
53009,0.6106329,Private
53010,0.4203715,Public
53013,0.1882937,Private
53014,0.5174844,Private
53015,0.5928642,Private
53019,0.5741249,Public
53024,0.7977238,Private
53025,0.6487083,Public
53026,0.6532668,Public
53027,0.1797232,Public
53028,0.1077316,Private
53031,0.1493229,Private
53046,0.549862,Private
53051,0.1088302,Private
53053,0.6958242,Private
53061,0.07415292,Private
53072,0.7056017,Private
53076,0.4617464,Public
53079,0.3748686,Private
53080,0.1954757,Private
53084,0.4707192,Private
53095,0.5098378,Public
53096,0.3144453,Public
53106,0.444777,Private
53117,0.1986174,Public
53121,0.1074714,Public
53143,0.4437491,Private
53144,0.03308752,Private
53149,0.1602774,Private
53161,0.09447455,Private
53171,0.2017768,Public
53173,0.0648547,Public
53175,0.1294539,Private
53177,0.05041762,Public
53205,0.03076822,Private
53214,0.6081692,Private
53218,0.1850925,Private
53222,0.146008,Private
53223,0.5361625,Private
53233,0.5392358,Private
53238,0.4078933,Public
53242,0.5928065,Public
53243,0.09949008,Public
53251,0.5180569,Private
53257,0.4829865,Public
53260,0.4674095,Private
53268,0.5915429,Private
53270,0.1221293,Public
53276,0.5192256,Private
53281,0.05221917,Public
53294,0.04398089,Public
53302,0.08312854,Public
53309,0.5976295,Public
53311,0.3380352,Private
53312,0.4600284,Private
53326,0.5354524,Private
53330,0.06482137,Private
53331,0.4674265,Private
53333,0.5309655,Private
53351,0.08532745,Private
53352,0.1190975,Public
53363,0.05253044,Private
53364,0.1019691,Private
53365,0.225716,Public
53370,0.6763114,Public
53374,0.1260714,Public
53380,0.1791954,Public
53384,0.3756327,Private
53389,0.05094799,Public
53394,0.08222467,Private
53410,0.2075486,Private
53412,0.05586963,Public
53413,0.08089914,Private
53420,0.5321915,Private
53441,0.09152495,Private
53442,0.5259646,Public
53444,0.401336,Private
53450,0.2805666,Public
53452,0.2963317,Public
53459,0.1931732,Public
53463,0.4179327,Public
53472,0.1412762,Private
53473,0.52663,Public
53494,0.173815,Private
53502,0.6582699,Public
53516,0.312163,Private
53517,0.4330873,Public
53520,0.5782815,Private
53521,0.2109771,Private
53526,0.5371433,Public
53533,0.2584164,Private
53535,0.4713022,Public
53544,0.371869,Private
53546,0.7385332,Private
53551,0.2857949,Public
53554,0.4663995,Public
53555,0.1291353,Public
53574,0.08620974,Private
53583,0.5007186,Private
53592,0.6394229,Public
53595,0.2202438,Public
53609,0.5440522,Public
53616,0.6602197,Private
53619,0.115735,Public
53625,0.0745544,Public
53629,0.2688656,Private
53632,0.422818,Public
53634,0.09873594,Private
53639,0.3062603,Public
53648,0.1796793,Public
53664,0.663636,Private
53668,0.4419037,Public
53678,0.09068854,Public
53682,0.582885,Private
53687,0.4617724,Private
53693,0.1928263,Private
53707,0.643566,Public
53739,0.5704325,Public
53740,0.1221446,Public
53744,0.2863517,Private
53747,0.07565502,Private
53767,0.4734999,Private
53772,0.4762219,Private
53775,0.1139922,Public
53785,0.06655575,Private
53790,0.4987272,Public
53798,0.5002104,Public
53803,0.5602311,Private
53806,0.03972206,Private
53811,0.07231238,Public
53813,0.09615051,Public
53817,0.1295037,Private
53822,0.2526706,Public
53836,0.1680164,Private
53839,0.606616,Private
53863,0.1410821,Public
53865,0.07702559,Public
53871,0.4251222,Public
53879,0.09261841,Private
53884,0.07841296,Public
53900,0.02652615,Private
53909,0.6456708,Public
53910,0.6232898,Private
53911,0.0733633,Public
53915,0.358,Public
53932,0.6504592,Private
53934,0.1546665,Private
53938,0.1737566,Public
53942,0.6046187,Public
53947,0.5456125,Private
53950,0.1210591,Public
53952,0.3542404,Public
53968,0.1241232,Public
53969,0.7322243,Public
53974,0.3206908,Private
53987,0.4251453,Private
53997,0.1023035,Private
54017,0.4805492,Private
54020,0.06147042,Public
54021,0.07311592,Private
54028,0.4286722,Public
54030,0.2353593,Public
54033,0.1054677,Private
54040,0.5248936,Public
54045,0.4540889,Public
54061,0.1930983,Public
54068,0.1503018,Private
54078,0.3124061,Public
54079,0.6354189,Private
54081,0.4427081,Private
54091,0.4796716,Private
54093,0.3500973,Public
54097,0.3898596,Private
54098,0.5611678,Public
54110,0.10377,Private
54120,0.4465028,Private
54122,0.6119068,Public
54131,0.1030226,Private
54144,0.4672553,Private
54145,0.1464463,Public
54149,0.03538509,Public
54154,0.1151599,Private
54160,0.6938472,Private
54165,0.4544978,Private
54176,0.634334,Public
54182,0.07712834,Private
54189,0.1447619,Private
54195,0.2311984,Private
54199,0.1057394,Public
54200,0.2312344,Public
54203,0.1343981,Private
54205,0.5728559,Public
54210,0.06543208,Public
54213,0.7787165,Private
54215,0.5577471,Public
54219,0.5480465,Public
54220,0.080371,Public
54225,0.05251567,Private
54235,0.05367297,Private
54237,0.07560326,Public
54238,0.09257349,Public
54240,0.1724927,Private
54245,0.1206274,Public
54253,0.1235186,Private
54254,0.07713515,Private
54261,0.2349187,Public
54268,0.5796129,Public
54273,0.2640993,Public
54281,0.1680592,Private
54290,0.6405938,Public
54302,0.4728072,Private
54304,0.09092368,Private
54306,0.09558799,Private
54312,0.2682429,Private
54313,0.1332671,Public
54316,0.2311806,Private
54318,0.06629744,Private
54319,0.1016302,Public
54327,0.3994281,Public
54330,0.4581744,Public
54333,0.213698,Public
54336,0.4718689,Private
54337,0.1168703,Public
54340,0.555318,Private
54341,0.458053,Private
54348,0.2423391,Public
54353,0.1082941,Private
54359,0.4698403,Public
54362,0.04090651,Public
54380,0.2646144,Public
54383,0.1271299,Public
54384,0.08609153,Public
54387,0.4348689,Public
54391,0.1606609,Public
54399,0.1150214,Public
54400,0.05909908,Private
54401,0.6780502,Public
54412,0.6511579,Private
54418,0.1088758,Private
54431,0.105365,Private
54435,0.06553932,Private
54437,0.6417916,Private
54453,0.6103564,Private
54459,0.07128291,Private
54460,0.3246868,Private
54462,0.1397861,Public
54469,0.5984711,Private
54471,0.0996497,Private
54478,0.5114498,Public
54479,0.5604171,Private
54486,0.5785291,Private
54499,0.09550861,Private
54504,0.01757189,Public
54512,0.06357037,Public
54515,0.09473201,Public
54530,0.08312404,Private
54532,0.1367382,Private
54544,0.4940179,Private
54545,0.1815666,Public
54553,0.1344475,Public
54555,0.2758533,Private
54567,0.5781943,Private
54575,0.2345384,Private
54583,0.09735761,Public
54587,0.5003726,Public
54592,0.3515728,Private
54596,0.1932213,Private
54604,0.5067313,Public
54606,0.4889356,Private
54607,0.1402975,Private
54610,0.1129375,Private
54615,0.09023888,Public
54620,0.1251236,Public
54624,0.2787823,Private
54633,0.1986348,Private
54638,0.1230186,Private
54639,0.3604213,Private
54643,0.5315514,Public
54645,0.07371959,Public
54646,0.2597228,Public
54649,0.1092577,Private
54659,0.04561737,Public
54672,0.1037224,Private
54675,0.494357,Private
54679,0.5515677,Private
54681,0.2027221,Private
54691,0.4572772,Private
54693,0.325189,Public
54698,0.04226339,Private
54699,0.2053437,Public
54703,0.4705644,Public
54708,0.02610513,Private
54710,0.6228406,Private
54711,0.5028085,Private
54712,0.770355,Public
54714,0.4982028,Private
54715,0.06853363,Private
54722,0.05404563,Private
54740,0.4288011,Public
